添加 schoolid:140  schoolname:清华大学  clicks:12095238  monthclicks:5021  weekclicks:14305  province:北京  schooltype:普通本科  schoolproperty:理工类  edudirectly:1  f985:1  f211:1  level:本科  autonomyrs:1  library:400  membership:教育部  schoolnature:公办  shoufei:Array  jianjie:清华大学(TsinghuaUniversity)是中国著名高等学府，坐落于北京西北郊风景秀丽的清华园。是中国高层次人才培养和科学技术研究的重要基地之一。清华大学的前身是清华学堂，成立于1911年，当初是清政府建立的留美预备学校。1912年更名为清华学校，为尝试人才的本地培养，1925年设立大学部，同年开办研究院(国学门)，1928年更名为“国立清华大学”，并于1929年秋开办研究院，各系设研究所。1937年抗日战争爆发后，南迁长沙，与北京大学、南开大学联合办学，组建国立长沙临时大学，1938年迁  schoolcode:112000300  ranking:6  rankingCollegetype:1  guanwang:http://www.tsinghua.edu.cn  oldname:清华大学  ads:0 错误2016-11-04 14:26:50
添加 schoolid:561  schoolname:北方工业大学  clicks:2173572  monthclicks:265  weekclicks:737  province:北京  schooltype:普通本科  schoolproperty:理工类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:95  membership:北京市教育委员会  schoolnature:公办  shoufei:Array  jianjie:学校概况北方有凤，西山最奇；钟灵毓秀，北方工大。北方工业大学是一所以工为主、文理兼融，具有学士、硕士、博士培养层次和高水平棒垒球运动员招收资格的多科性高等学府，具有硕士研究生免试推荐资格，是教育部“卓越工程师教育培养”院校。学校由中央与北京市共建，以北京市管理为主，前身是创立于1946年的“国立北平高级工业职业学校”。随后几经变迁，于1985年经国务院批准，由北京冶金机电学院易名为北方工业大学。学科专业学校设有计算机学院、电子信息工程学院、电气与控制工程学院、机械与材料工程学院、建筑与艺术学院、  schoolcode:112002800  ranking:385  rankingCollegetype:155  guanwang:http://www.ncut.edu.cn  oldname:北方工业大学  ads:1 错误2016-11-04 14:26:51
添加 schoolid:3198  schoolname:北京外国语大学国际教育学院  clicks:16490  monthclicks:34  weekclicks:66  province:北京  schooltype:Array  schoolproperty:Array  edudirectly:0  f985:0  f211:0  level:其它  autonomyrs:0  library:Array  membership:Array  schoolnature:Array  shoufei:Array  jianjie:北京外国语大学北京外国语大学是教育部直属、国家首批“211工程”建设的全国重点大学，是中国唯一一所开设61个语种学历学位教育、唯一一所培养了400多位驻外大使的高等学府，是中国乃至世界所公认的语种最全，教学理念最先进的高等学府。北京外国语大学国际教育学院北京外国语大学国际教育学院暨北外国际教育集团(以下简称为“北外国际”)，直属于北京外国语大学。它随着中国国际化教育发展的需求应运而生，依托北京外国语大学深厚的语言和文化底蕴，以大学视角和国际视野，引领国际教育理念和实践的新突破。北外国际致力于搭建  schoolcode:117300601  ranking:2806  rankingCollegetype:0  guanwang:http://www.beiwaichuguo.com  oldname:北京外国语大学国际教育学院  ads:1 错误2016-11-04 14:26:53
添加 schoolid:3038  schoolname:首都经济贸易大学华侨学院  clicks:30028  monthclicks:15  weekclicks:63  province:北京  schooltype:普通本科  schoolproperty:财经类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:147  membership:首都经济贸易大学  schoolnature:公办  shoufei:Array  jianjie:首都经济贸易大学创建于1956年，是经教育部批准、由原北京经济学院和原北京财贸学院于1995年合并组建的北京市属重点大学，是一所已有50多年建校历史，经济学、管理学为重要特色和突出优势，兼有法学、文学、理学、工学等六大学科相互支撑、协调发展的现代化、多科性财经类大学。学校设有经济学院、劳动经济学院、工商管理学院、统计学院、金融学院、财政税务学院、会计学院、城市经济与公共管理学院、信息学院、人文学院、安全与环境工程学院、法学院、马克思主义学院、华侨学院、外语系及体育教学部等教学单位，还设有研究生部  schoolcode:112031500  ranking:2545  rankingCollegetype:239  guanwang:Array  oldname:首都经济贸易大学华侨学院  ads:0 错误2016-11-04 14:26:54
添加 schoolid:629  schoolname:邯郸学院  clicks:1160006  monthclicks:201  weekclicks:538  province:河北  schooltype:普通本科  schoolproperty:师范类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:90  membership:河北省教育厅  schoolnature:公办  shoufei:Array  jianjie:邯郸学院位于太行山下、滏漳河畔的太极圣地、成语之乡、文化历史名城——河北省邯郸市，是教育部批准的全日制公立普通本科院校。办学历史可以追溯到1905年成立的邯郸县初级师范学堂，其后几经分合变迁，薪火相传，1982年升格为邯郸师范专科学校，2000年与邯郸市第一教育学院、第二教育学院、幼儿师范学校合并，2004年升格为本科院校。学校现有教职工940人，专任教师606人，其中教授、副教授占38.1%，博士硕士72.9%。全日制本专科在校生13643人，成人学历教育在籍学生4280人。建有14个二级学院  schoolcode:132003200  ranking:653  rankingCollegetype:73  guanwang:http://www.hdc.edu.cn  oldname:邯郸学院  曾用名：邯郸师专  ads:1 错误2016-11-04 14:27:00
添加 schoolid:3122  schoolname:大连理工大学盘锦校区  clicks:94166  monthclicks:36  weekclicks:75  province:辽宁  schooltype:其它  schoolproperty:Array  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:0  membership:Array  schoolnature:Array  shoufei:Array  jianjie:基于服务国家发展战略、满足人民群众分享优质高等教育资源新期待、实现大连理工大学发展战略目标的需要，2012年，大连理工大学抓住国家实施科教兴国和人才强国战略、建设创新型国家、建设高水平研究型大学以及环渤海经济区开发开放等一系列重大发展机遇，与辽宁省盘锦市人民政府签订战略合作协议，并经教育部批准，建立大连理工大学盘锦校区。大连理工大学盘锦校区位于盘锦市辽河入海口西侧、辽东湾新区金帛湾水城中心地带，这一区域集中了行政管理、文化教育、商贸金融、休闲娱乐、生态住区、港口服务等功能。校区依城面海，舒心怡悦  schoolcode:212010100  ranking:2024  rankingCollegetype:0  guanwang:Array  oldname:大连理工大学盘锦校区  ads:0 错误2016-11-04 14:27:04
添加 schoolid:202  schoolname:沈阳医学院  clicks:1362429  monthclicks:122  weekclicks:330  province:辽宁  schooltype:普通本科  schoolproperty:医药类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:Array  membership:辽宁省教育厅  schoolnature:公办  shoufei:学费收取标准：按照省物价部门批准，我校普通本科口腔医学和康复治疗学学费为4700元/年，医学影像学学费为4600元/年，其余专业为4800元/年；高职专科康复治疗技术和医学营养学费为4500元/年，其他专业学费为5000元/年。如果学费有变化，具体收费标准按省物价局最新批件为准。住宿费收费标准：按照省物价部门批准并办理收费许可的标准向学生收费。住宿费标准：六人间1000元/生/年，四人间1200元/生/年。  jianjie:沈阳医学院简介沈阳医学院始建于1949年，是教育部批准的全日制普通高等医学院校。建校65年来，学校办学条件不断改善，办学实力不断增强，办学水平不断提高，现已形成集研究生、本科和高职专科为一体的多层次办学体系，先后培养了4万余名德才兼备的医疗卫生人才，为医疗卫生事业发展和经济建设做出了重要贡献。2007年在教育部本科教学工作水平评估中获得“优秀”；2013年经国务院学位委员会批准，获得硕士学位授予权，顺利通过临床医学专业认证。学校占地面积44.4万平方米，建筑面积23.6万平方米。固定资产13.8  schoolcode:212003300  ranking:589  rankingCollegetype:55  guanwang:http://www.symc.edu.cn  oldname:沈阳医学院  ads:0 错误2016-11-04 14:27:06
添加 schoolid:3194  schoolname:上海健康医学院  clicks:103322  monthclicks:290  weekclicks:685  province:上海  schooltype:普通本科  schoolproperty:医药类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:Array  membership:上海市人民政府  schoolnature:公办  shoufei:Array  jianjie:上海健康医学院是一所新建的市属本科医学院校，由原上海医药高等专科学校、上海医疗器械高等专科学校和上海健康职业技术学院组建而成。近60年的办学历史，学校形成了特色鲜明的医工结合、医技人才培养见长的办学优势，赢得了业界“健康促进的使者，白衣天使的摇篮”及我国“医疗器械工程师的摇篮”等美誉，为我国医学技术、临床医学、医疗器械等相关领域输送了大批高素质、高技能的应用型人才，为中国的医疗卫生健康事业做出了重要贡献。学校定位于医学及医学相关类应用型本科医学院校，培养特色鲜明、实用性强、服务于临床医学和人类健  schoolcode:312310401  ranking:2803  rankingCollegetype:193  guanwang:http://www.sumhs.edu.cn/  oldname:上海健康医学院  ads:0 错误2016-11-04 14:27:13
添加 schoolid:3143  schoolname:南京城市职业学院  clicks:18328  monthclicks:13  weekclicks:22  province:江苏  schooltype:高职高专  schoolproperty:综合类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:0  membership:省属高校  schoolnature:公办  shoufei:Array  jianjie:南京城市职业学院坐落在钟灵毓秀、人文荟萃的古都南京，是经江苏省人民政府批准，国家教育部备案，独立建制的普通高等职业院校。南京城市职业学院是在地方优质高等教育资源的基础上组建的一所新型普通高校。伴随着全国高等教育的大发展，学院在业已打造的优秀办学品牌和积累的丰富的高职院校办学经验基础上，进一步适应经济社会发展对高素质职业技术人才的需求，积极探索高等职业教育的办学模式和人才培养模式，努力为地方社会经济发展培养生产、建设、管理、服务一线需要的职业性、应用性人才，不断深化教育教学改革，全面推进综合素质教  schoolcode:322015600  ranking:2728  rankingCollegetype:696  guanwang:http://www.ncc.com.cn/  oldname:南京城市职业学院  曾用名：南京广播电视大学  ads:0 错误2016-11-04 14:27:16
添加 schoolid:787  schoolname:南通大学  clicks:3498706  monthclicks:579  weekclicks:1410  province:江苏  schooltype:普通本科  schoolproperty:综合类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:192  membership:江苏省教育厅  schoolnature:公办  shoufei:Array  jianjie:学校概况网址：www.ntu.edu.cn联系电话：0513-85012170南通大学坐落于素有“江海明珠”、“历史文化名城”美誉的沿海开放城市——江苏省南通市，是江苏省人民政府和交通运输部共建的综合性大学。学校的办学历史最早可追溯到近代著名实业家、教育家张謇先生于1912年创办的私立南通医学专门学校和南通纺织专门学校。2004年，南通医学院、南通工学院、南通师范学院三校合并组建南通大学。经过一个世纪的办学历程，南通大学现已建设成为一所规模结构合理、学科门类齐全、教学质量优秀、办学效益明显的地方  schoolcode:322002200  ranking:228  rankingCollegetype:61  guanwang:http://www.ntu.edu.cn/  oldname:南通大学  ads:1 错误2016-11-04 14:27:16
添加 schoolid:244  schoolname:嘉兴学院  clicks:2041740  monthclicks:228  weekclicks:628  province:浙江  schooltype:普通本科  schoolproperty:综合类  edudirectly:0  f985:0  f211:0  level:本科  autonomyrs:0  library:0  membership:浙江省教育厅  schoolnature:公办  shoufei:第二十六条学校收费严格按照浙江省物价部门批文和有关规定执行。（一）本科学费：艺术类专业为9000元/生?年，工科类（不含应用化学、工业工程、工程管理、土木工程、机械设计制造及其自动化、电气工程及其自动化）、医学类（不含临床医学）专业为5500元/生?年，其他（不含会计学、财务管理、金融学）专业为4800元/生?年。其中工科类中的应用化学、工业工程、工程管理三个专业为4800元/生?年，土木工程、机械设计制造及其自动化、电气工程及其自动化三个专业为6325元/生?年；医学类中的临床医学专业为632  jianjie:嘉兴学院是2000年3月经国家教育部批准，由原浙江经济高等专科学校和嘉兴高等专科学校合并组建的普通本科高校，实行“省市共建共管，以省为主”的管理体制。此后平湖师范学校、嘉兴卫生学校、浙江会计学校和嘉兴市粮食干部学校等四校相继并入。原浙江经济高等专科学校创校于1914年。学校办学所在地嘉兴是国家历史文化名城，是江南文化发源地，也是中国共产党的诞生地，地处东南沿海、长三角中心腹地，东接上海、北邻苏州、西连杭州、南濒杭州湾，交通便捷、经济繁荣、社会和谐。世界著名物理学家、香港科技大学原校长朱经武教授受  schoolcode:332001300  ranking:409  rankingCollegetype:98  guanwang:Array  oldname:嘉兴学院  ads:1 错误2016-11-04 14:27:19
